event_id,campaign_id,campaign_name,campaign_type,subscriber_id,event_type,event_date
EVT014174,14,Welcome Series - Batch 2,Welcome Series,SUB1235,Clicked,2024-05-03
EVT014175,14,Welcome Series - Batch 2,Welcome Series,SUB0287,Sent,2024-05-01
EVT014176,14,Welcome Series - Batch 2,Welcome Series,SUB0968,Sent,2024-05-01
EVT014177,14,Welcome Series - Batch 2,Welcome Series,SUB0066,Sent,2024-05-01
EVT014178,14,Welcome Series - Batch 2,Welcome Series,SUB0066,Opened,2024-05-03
EVT014179,14,Welcome Series - Batch 2,Welcome Series,SUB1243,Sent,2024-05-01
EVT014180,14,Welcome Series - Batch 2,Welcome Series,SUB1243,Opened,2024-05-01
EVT014181,14,Welcome Series - Batch 2,Welcome Series,SUB1243,Clicked,2024-05-01
EVT014182,14,Welcome Series - Batch 2,Welcome Series,SUB1243,Converted,2024-05-01
EVT014183,14,Welcome Series - Batch 2,Welcome Series,SUB0706,Sent,2024-05-01
EVT014184,14,Welcome Series - Batch 2,Welcome Series,SUB0882,Sent,2024-05-01
EVT014185,14,Welcome Series - Batch 2,Welcome Series,SUB0549,Sent,2024-05-01
EVT014186,14,Welcome Series - Batch 2,Welcome Series,SUB0664,Sent,2024-05-01
EVT014187,14,Welcome Series - Batch 2,Welcome Series,SUB0664,Opened,2024-05-01
EVT014188,14,Welcome Series - Batch 2,Welcome Series,SUB0664,Clicked,2024-05-01
EVT014189,14,Welcome Series - Batch 2,Welcome Series,SUB0664,Converted,2024-05-01
EVT014190,14,Welcome Series - Batch 2,Welcome Series,SUB0987,Sent,2024-05-01
EVT014191,14,Welcome Series - Batch 2,Welcome Series,SUB0987,Opened,2024-05-02
EVT014192,14,Welcome Series - Batch 2,Welcome Series,SUB1447,Sent,2024-05-01
EVT014193,14,Welcome Series - Batch 2,Welcome Series,SUB1080,Sent,2024-05-01
EVT014194,14,Welcome Series - Batch 2,Welcome Series,SUB0357,Sent,2024-05-01
EVT014195,14,Welcome Series - Batch 2,Welcome Series,SUB0677,Sent,2024-05-01
EVT014196,14,Welcome Series - Batch 2,Welcome Series,SUB0677,Opened,2024-05-03
EVT014197,14,Welcome Series - Batch 2,Welcome Series,SUB1101,Sent,2024-05-01
EVT014198,14,Welcome Series - Batch 2,Welcome Series,SUB0990,Sent,2024-05-01
EVT014199,14,Welcome Series - Batch 2,Welcome Series,SUB0374,Sent,2024-05-01
EVT014200,14,Welcome Series - Batch 2,Welcome Series,SUB0965,Sent,2024-05-01
EVT014201,14,Welcome Series - Batch 2,Welcome Series,SUB0965,Opened,2024-05-03
EVT014202,14,Welcome Series - Batch 2,Welcome Series,SUB0145,Sent,2024-05-01
EVT014203,14,Welcome Series - Batch 2,Welcome Series,SUB0145,Opened,2024-05-03
EVT014204,14,Welcome Series - Batch 2,Welcome Series,SUB0145,Clicked,2024-05-03
EVT014205,14,Welcome Series - Batch 2,Welcome Series,SUB0145,Converted,2024-05-03
EVT014206,14,Welcome Series - Batch 2,Welcome Series,SUB0373,Sent,2024-05-01
EVT014207,14,Welcome Series - Batch 2,Welcome Series,SUB0373,Opened,2024-05-01
EVT014208,14,Welcome Series - Batch 2,Welcome Series,SUB1031,Sent,2024-05-01
EVT014209,14,Welcome Series - Batch 2,Welcome Series,SUB0007,Sent,2024-05-01
EVT014210,14,Welcome Series - Batch 2,Welcome Series,SUB0007,Opened,2024-05-03
EVT014211,14,Welcome Series - Batch 2,Welcome Series,SUB0007,Clicked,2024-05-03
EVT014212,14,Welcome Series - Batch 2,Welcome Series,SUB0007,Converted,2024-05-04
EVT014213,14,Welcome Series - Batch 2,Welcome Series,SUB0044,Sent,2024-05-01
EVT014214,14,Welcome Series - Batch 2,Welcome Series,SUB0044,Opened,2024-05-01
EVT014215,14,Welcome Series - Batch 2,Welcome Series,SUB0755,Sent,2024-05-01
EVT014216,14,Welcome Series - Batch 2,Welcome Series,SUB0755,Opened,2024-05-03
EVT014217,14,Welcome Series - Batch 2,Welcome Series,SUB0310,Sent,2024-05-01
EVT014218,14,Welcome Series - Batch 2,Welcome Series,SUB0310,Opened,2024-05-02
EVT014219,14,Welcome Series - Batch 2,Welcome Series,SUB0310,Clicked,2024-05-02
EVT014220,14,Welcome Series - Batch 2,Welcome Series,SUB1183,Sent,2024-05-01
EVT014221,14,Welcome Series - Batch 2,Welcome Series,SUB1183,Opened,2024-05-03
EVT014222,14,Welcome Series - Batch 2,Welcome Series,SUB1266,Sent,2024-05-01
EVT014223,14,Welcome Series - Batch 2,Welcome Series,SUB1131,Sent,2024-05-01
EVT014224,14,Welcome Series - Batch 2,Welcome Series,SUB1131,Opened,2024-05-02
EVT014225,14,Welcome Series - Batch 2,Welcome Series,SUB1352,Sent,2024-05-01
EVT014226,14,Welcome Series - Batch 2,Welcome Series,SUB1352,Opened,2024-05-03
EVT014227,14,Welcome Series - Batch 2,Welcome Series,SUB1352,Clicked,2024-05-03
EVT014228,14,Welcome Series - Batch 2,Welcome Series,SUB1352,Converted,2024-05-03
EVT014229,14,Welcome Series - Batch 2,Welcome Series,SUB0613,Sent,2024-05-01
EVT014230,14,Welcome Series - Batch 2,Welcome Series,SUB0054,Sent,2024-05-01
EVT014231,14,Welcome Series - Batch 2,Welcome Series,SUB0054,Opened,2024-05-03
EVT014232,14,Welcome Series - Batch 2,Welcome Series,SUB0054,Clicked,2024-05-03
EVT014233,14,Welcome Series - Batch 2,Welcome Series,SUB1038,Sent,2024-05-01
EVT014234,14,Welcome Series - Batch 2,Welcome Series,SUB0301,Sent,2024-05-01
EVT014235,14,Welcome Series - Batch 2,Welcome Series,SUB0301,Opened,2024-05-02
EVT014236,14,Welcome Series - Batch 2,Welcome Series,SUB0301,Clicked,2024-05-02
EVT014237,14,Welcome Series - Batch 2,Welcome Series,SUB0645,Sent,2024-05-01
EVT014238,14,Welcome Series - Batch 2,Welcome Series,SUB0652,Sent,2024-05-01
EVT014239,14,Welcome Series - Batch 2,Welcome Series,SUB0652,Opened,2024-05-02
EVT014240,14,Welcome Series - Batch 2,Welcome Series,SUB1387,Sent,2024-05-01
EVT014241,14,Welcome Series - Batch 2,Welcome Series,SUB1387,Opened,2024-05-01
EVT014242,14,Welcome Series - Batch 2,Welcome Series,SUB1430,Sent,2024-05-01
EVT014243,14,Welcome Series - Batch 2,Welcome Series,SUB1430,Opened,2024-05-01
EVT014244,14,Welcome Series - Batch 2,Welcome Series,SUB1430,Clicked,2024-05-01
EVT014245,14,Welcome Series - Batch 2,Welcome Series,SUB0931,Sent,2024-05-01
EVT014246,14,Welcome Series - Batch 2,Welcome Series,SUB1063,Sent,2024-05-01
EVT014247,14,Welcome Series - Batch 2,Welcome Series,SUB1063,Opened,2024-05-03
EVT014248,14,Welcome Series - Batch 2,Welcome Series,SUB0902,Sent,2024-05-01
EVT014249,14,Welcome Series - Batch 2,Welcome Series,SUB0902,Opened,2024-05-04
EVT014250,14,Welcome Series - Batch 2,Welcome Series,SUB0902,Clicked,2024-05-04
EVT014251,14,Welcome Series - Batch 2,Welcome Series,SUB1439,Sent,2024-05-01
EVT014252,14,Welcome Series - Batch 2,Welcome Series,SUB0991,Sent,2024-05-01
EVT014253,14,Welcome Series - Batch 2,Welcome Series,SUB0991,Opened,2024-05-02
EVT014254,14,Welcome Series - Batch 2,Welcome Series,SUB0991,Clicked,2024-05-02
EVT014255,14,Welcome Series - Batch 2,Welcome Series,SUB1065,Sent,2024-05-01
EVT014256,14,Welcome Series - Batch 2,Welcome Series,SUB1050,Sent,2024-05-01
EVT014257,14,Welcome Series - Batch 2,Welcome Series,SUB1050,Opened,2024-05-01
EVT014258,14,Welcome Series - Batch 2,Welcome Series,SUB1050,Clicked,2024-05-01
EVT014259,14,Welcome Series - Batch 2,Welcome Series,SUB0117,Sent,2024-05-01
EVT014260,14,Welcome Series - Batch 2,Welcome Series,SUB0117,Opened,2024-05-01
EVT014261,14,Welcome Series - Batch 2,Welcome Series,SUB1480,Sent,2024-05-01
EVT014262,14,Welcome Series - Batch 2,Welcome Series,SUB1480,Opened,2024-05-02
EVT014263,14,Welcome Series - Batch 2,Welcome Series,SUB1480,Clicked,2024-05-02
EVT014264,14,Welcome Series - Batch 2,Welcome Series,SUB0818,Sent,2024-05-01
EVT014265,14,Welcome Series - Batch 2,Welcome Series,SUB0818,Opened,2024-05-01
EVT014266,14,Welcome Series - Batch 2,Welcome Series,SUB0818,Clicked,2024-05-01
EVT014267,14,Welcome Series - Batch 2,Welcome Series,SUB0019,Sent,2024-05-01
EVT014268,14,Welcome Series - Batch 2,Welcome Series,SUB0077,Sent,2024-05-01
EVT014269,14,Welcome Series - Batch 2,Welcome Series,SUB0077,Opened,2024-05-01
EVT014270,14,Welcome Series - Batch 2,Welcome Series,SUB0077,Clicked,2024-05-01
EVT014271,14,Welcome Series - Batch 2,Welcome Series,SUB0686,Sent,2024-05-01
EVT014272,14,Welcome Series - Batch 2,Welcome Series,SUB0406,Sent,2024-05-01
EVT014273,14,Welcome Series - Batch 2,Welcome Series,SUB0463,Sent,2024-05-01
EVT014274,14,Welcome Series - Batch 2,Welcome Series,SUB0509,Sent,2024-05-01
EVT014275,14,Welcome Series - Batch 2,Welcome Series,SUB0761,Sent,2024-05-01
EVT014276,14,Welcome Series - Batch 2,Welcome Series,SUB0761,Opened,2024-05-01
EVT014277,14,Welcome Series - Batch 2,Welcome Series,SUB1043,Sent,2024-05-01
EVT014278,14,Welcome Series - Batch 2,Welcome Series,SUB1043,Opened,2024-05-01
EVT014279,14,Welcome Series - Batch 2,Welcome Series,SUB1301,Sent,2024-05-01
EVT014280,14,Welcome Series - Batch 2,Welcome Series,SUB0014,Sent,2024-05-01
EVT014281,14,Welcome Series - Batch 2,Welcome Series,SUB0956,Sent,2024-05-01
EVT014282,14,Welcome Series - Batch 2,Welcome Series,SUB1259,Sent,2024-05-01
EVT014283,14,Welcome Series - Batch 2,Welcome Series,SUB0561,Sent,2024-05-01
EVT014284,14,Welcome Series - Batch 2,Welcome Series,SUB0318,Sent,2024-05-01
EVT014285,14,Welcome Series - Batch 2,Welcome Series,SUB0318,Opened,2024-05-02
EVT014286,14,Welcome Series - Batch 2,Welcome Series,SUB0318,Clicked,2024-05-02
EVT014287,14,Welcome Series - Batch 2,Welcome Series,SUB0221,Sent,2024-05-01
EVT014288,14,Welcome Series - Batch 2,Welcome Series,SUB1068,Sent,2024-05-01
EVT014289,14,Welcome Series - Batch 2,Welcome Series,SUB1068,Opened,2024-05-03
EVT014290,14,Welcome Series - Batch 2,Welcome Series,SUB1348,Sent,2024-05-01
EVT014291,14,Welcome Series - Batch 2,Welcome Series,SUB0617,Sent,2024-05-01
EVT014292,14,Welcome Series - Batch 2,Welcome Series,SUB0279,Sent,2024-05-01
EVT014293,14,Welcome Series - Batch 2,Welcome Series,SUB0352,Sent,2024-05-01
EVT014294,14,Welcome Series - Batch 2,Welcome Series,SUB0352,Opened,2024-05-03
EVT014295,14,Welcome Series - Batch 2,Welcome Series,SUB1057,Sent,2024-05-01
EVT014296,14,Welcome Series - Batch 2,Welcome Series,SUB0492,Sent,2024-05-01
EVT014297,14,Welcome Series - Batch 2,Welcome Series,SUB0486,Sent,2024-05-01
EVT014298,14,Welcome Series - Batch 2,Welcome Series,SUB0486,Opened,2024-05-03
EVT014299,14,Welcome Series - Batch 2,Welcome Series,SUB0486,Clicked,2024-05-03
EVT014300,14,Welcome Series - Batch 2,Welcome Series,SUB0634,Sent,2024-05-01
EVT014301,14,Welcome Series - Batch 2,Welcome Series,SUB0599,Sent,2024-05-01
EVT014302,14,Welcome Series - Batch 2,Welcome Series,SUB1121,Sent,2024-05-01
EVT014303,14,Welcome Series - Batch 2,Welcome Series,SUB0526,Sent,2024-05-01
EVT014304,14,Welcome Series - Batch 2,Welcome Series,SUB0781,Sent,2024-05-01
EVT014305,14,Welcome Series - Batch 2,Welcome Series,SUB0781,Opened,2024-05-01
EVT014306,14,Welcome Series - Batch 2,Welcome Series,SUB0355,Sent,2024-05-01
EVT014307,14,Welcome Series - Batch 2,Welcome Series,SUB0355,Opened,2024-05-02
EVT014308,14,Welcome Series - Batch 2,Welcome Series,SUB0897,Sent,2024-05-01
EVT014309,14,Welcome Series - Batch 2,Welcome Series,SUB0897,Bounced,2024-05-01
EVT014310,14,Welcome Series - Batch 2,Welcome Series,SUB1127,Sent,2024-05-01
EVT014311,14,Welcome Series - Batch 2,Welcome Series,SUB1428,Sent,2024-05-01
EVT014312,14,Welcome Series - Batch 2,Welcome Series,SUB1428,Bounced,2024-05-01
EVT014313,14,Welcome Series - Batch 2,Welcome Series,SUB0938,Sent,2024-05-01
EVT014314,14,Welcome Series - Batch 2,Welcome Series,SUB0938,Opened,2024-05-03
EVT014315,14,Welcome Series - Batch 2,Welcome Series,SUB0938,Clicked,2024-05-03
EVT014316,14,Welcome Series - Batch 2,Welcome Series,SUB0152,Sent,2024-05-01
EVT014317,14,Welcome Series - Batch 2,Welcome Series,SUB0152,Opened,2024-05-03
EVT014318,14,Welcome Series - Batch 2,Welcome Series,SUB0060,Sent,2024-05-01
EVT014319,14,Welcome Series - Batch 2,Welcome Series,SUB0060,Opened,2024-05-03
EVT014320,14,Welcome Series - Batch 2,Welcome Series,SUB0060,Clicked,2024-05-03
EVT014321,14,Welcome Series - Batch 2,Welcome Series,SUB0060,Converted,2024-05-03
EVT014322,14,Welcome Series - Batch 2,Welcome Series,SUB0248,Sent,2024-05-01
EVT014323,14,Welcome Series - Batch 2,Welcome Series,SUB0248,Opened,2024-05-03
EVT014324,14,Welcome Series - Batch 2,Welcome Series,SUB0120,Sent,2024-05-01
EVT014325,14,Welcome Series - Batch 2,Welcome Series,SUB0064,Sent,2024-05-01
EVT014326,14,Welcome Series - Batch 2,Welcome Series,SUB0064,Opened,2024-05-04
EVT014327,14,Welcome Series - Batch 2,Welcome Series,SUB1399,Sent,2024-05-01
EVT014328,14,Welcome Series - Batch 2,Welcome Series,SUB1399,Opened,2024-05-03
EVT014329,14,Welcome Series - Batch 2,Welcome Series,SUB0773,Sent,2024-05-01
EVT014330,14,Welcome Series - Batch 2,Welcome Series,SUB0773,Opened,2024-05-03
EVT014331,14,Welcome Series - Batch 2,Welcome Series,SUB0773,Clicked,2024-05-03
EVT014332,14,Welcome Series - Batch 2,Welcome Series,SUB1088,Sent,2024-05-01
EVT014333,14,Welcome Series - Batch 2,Welcome Series,SUB1088,Opened,2024-05-02
EVT014334,14,Welcome Series - Batch 2,Welcome Series,SUB1088,Clicked,2024-05-02
EVT014335,14,Welcome Series - Batch 2,Welcome Series,SUB1008,Sent,2024-05-01
EVT014336,14,Welcome Series - Batch 2,Welcome Series,SUB0385,Sent,2024-05-01
EVT014337,14,Welcome Series - Batch 2,Welcome Series,SUB0390,Sent,2024-05-01
EVT014338,14,Welcome Series - Batch 2,Welcome Series,SUB0139,Sent,2024-05-01
EVT014339,14,Welcome Series - Batch 2,Welcome Series,SUB0139,Opened,2024-05-01
EVT014340,14,Welcome Series - Batch 2,Welcome Series,SUB1137,Sent,2024-05-01
EVT014341,14,Welcome Series - Batch 2,Welcome Series,SUB1424,Sent,2024-05-01
EVT014342,14,Welcome Series - Batch 2,Welcome Series,SUB1424,Opened,2024-05-02
EVT014343,14,Welcome Series - Batch 2,Welcome Series,SUB1367,Sent,2024-05-01
EVT014344,14,Welcome Series - Batch 2,Welcome Series,SUB1367,Opened,2024-05-02
EVT014345,14,Welcome Series - Batch 2,Welcome Series,SUB1367,Clicked,2024-05-02
EVT014346,14,Welcome Series - Batch 2,Welcome Series,SUB1460,Sent,2024-05-01
EVT014347,14,Welcome Series - Batch 2,Welcome Series,SUB1460,Opened,2024-05-03
EVT014348,14,Welcome Series - Batch 2,Welcome Series,SUB1460,Unsubscribed,2024-05-03
EVT014349,14,Welcome Series - Batch 2,Welcome Series,SUB0370,Sent,2024-05-01
EVT014350,14,Welcome Series - Batch 2,Welcome Series,SUB0453,Sent,2024-05-01
EVT014351,14,Welcome Series - Batch 2,Welcome Series,SUB0453,Opened,2024-05-03
EVT014352,14,Welcome Series - Batch 2,Welcome Series,SUB1419,Sent,2024-05-01
EVT014353,14,Welcome Series - Batch 2,Welcome Series,SUB1419,Opened,2024-05-01
EVT014354,14,Welcome Series - Batch 2,Welcome Series,SUB1419,Clicked,2024-05-01
EVT014355,14,Welcome Series - Batch 2,Welcome Series,SUB0633,Sent,2024-05-01
EVT014356,14,Welcome Series - Batch 2,Welcome Series,SUB1486,Sent,2024-05-01
EVT014357,14,Welcome Series - Batch 2,Welcome Series,SUB1059,Sent,2024-05-01
EVT014358,14,Welcome Series - Batch 2,Welcome Series,SUB1113,Sent,2024-05-01
EVT014359,14,Welcome Series - Batch 2,Welcome Series,SUB1120,Sent,2024-05-01
EVT014360,14,Welcome Series - Batch 2,Welcome Series,SUB1120,Opened,2024-05-02
EVT014361,14,Welcome Series - Batch 2,Welcome Series,SUB1120,Clicked,2024-05-02
EVT014362,14,Welcome Series - Batch 2,Welcome Series,SUB0899,Sent,2024-05-01
EVT014363,14,Welcome Series - Batch 2,Welcome Series,SUB0899,Opened,2024-05-02
EVT014364,14,Welcome Series - Batch 2,Welcome Series,SUB0899,Clicked,2024-05-02
EVT014365,14,Welcome Series - Batch 2,Welcome Series,SUB0899,Converted,2024-05-02
EVT014366,14,Welcome Series - Batch 2,Welcome Series,SUB0814,Sent,2024-05-01
EVT014367,14,Welcome Series - Batch 2,Welcome Series,SUB0051,Sent,2024-05-01
EVT014368,14,Welcome Series - Batch 2,Welcome Series,SUB0051,Opened,2024-05-01
EVT014369,14,Welcome Series - Batch 2,Welcome Series,SUB0360,Sent,2024-05-01
EVT014370,14,Welcome Series - Batch 2,Welcome Series,SUB0471,Sent,2024-05-01
EVT014371,14,Welcome Series - Batch 2,Welcome Series,SUB0471,Opened,2024-05-01
EVT014372,14,Welcome Series - Batch 2,Welcome Series,SUB0332,Sent,2024-05-01
EVT014373,14,Welcome Series - Batch 2,Welcome Series,SUB0040,Sent,2024-05-01
EVT014374,14,Welcome Series - Batch 2,Welcome Series,SUB0040,Opened,2024-05-03
EVT014375,14,Welcome Series - Batch 2,Welcome Series,SUB1459,Sent,2024-05-01
EVT014376,14,Welcome Series - Batch 2,Welcome Series,SUB1459,Opened,2024-05-03
EVT014377,14,Welcome Series - Batch 2,Welcome Series,SUB1459,Clicked,2024-05-03
EVT014378,14,Welcome Series - Batch 2,Welcome Series,SUB1409,Sent,2024-05-01
EVT014379,14,Welcome Series - Batch 2,Welcome Series,SUB0338,Sent,2024-05-01
EVT014380,14,Welcome Series - Batch 2,Welcome Series,SUB1403,Sent,2024-05-01
EVT014381,14,Welcome Series - Batch 2,Welcome Series,SUB1403,Opened,2024-05-02
EVT014382,14,Welcome Series - Batch 2,Welcome Series,SUB1370,Sent,2024-05-01
EVT014383,14,Welcome Series - Batch 2,Welcome Series,SUB1370,Opened,2024-05-02
EVT014384,14,Welcome Series - Batch 2,Welcome Series,SUB0171,Sent,2024-05-01
EVT014385,14,Welcome Series - Batch 2,Welcome Series,SUB0171,Opened,2024-05-02
EVT014386,14,Welcome Series - Batch 2,Welcome Series,SUB0171,Clicked,2024-05-02
EVT014387,14,Welcome Series - Batch 2,Welcome Series,SUB0392,Sent,2024-05-01
EVT014388,14,Welcome Series - Batch 2,Welcome Series,SUB1251,Sent,2024-05-01
EVT014389,14,Welcome Series - Batch 2,Welcome Series,SUB1251,Opened,2024-05-03
EVT014390,14,Welcome Series - Batch 2,Welcome Series,SUB0164,Sent,2024-05-01
EVT014391,14,Welcome Series - Batch 2,Welcome Series,SUB0704,Sent,2024-05-01
EVT014392,14,Welcome Series - Batch 2,Welcome Series,SUB0704,Opened,2024-05-03
EVT014393,14,Welcome Series - Batch 2,Welcome Series,SUB0704,Clicked,2024-05-03
EVT014394,14,Welcome Series - Batch 2,Welcome Series,SUB0045,Sent,2024-05-01
EVT014395,14,Welcome Series - Batch 2,Welcome Series,SUB0045,Opened,2024-05-02
EVT014396,14,Welcome Series - Batch 2,Welcome Series,SUB0045,Clicked,2024-05-02
EVT014397,14,Welcome Series - Batch 2,Welcome Series,SUB0045,Converted,2024-05-02
EVT014398,14,Welcome Series - Batch 2,Welcome Series,SUB0175,Sent,2024-05-01
EVT014399,14,Welcome Series - Batch 2,Welcome Series,SUB1299,Sent,2024-05-01
EVT014400,14,Welcome Series - Batch 2,Welcome Series,SUB1299,Opened,2024-05-02
EVT014401,14,Welcome Series - Batch 2,Welcome Series,SUB0697,Sent,2024-05-01
EVT014402,14,Welcome Series - Batch 2,Welcome Series,SUB0697,Opened,2024-05-03
EVT014403,14,Welcome Series - Batch 2,Welcome Series,SUB0697,Clicked,2024-05-03
EVT014404,14,Welcome Series - Batch 2,Welcome Series,SUB0708,Sent,2024-05-01
EVT014405,14,Welcome Series - Batch 2,Welcome Series,SUB0925,Sent,2024-05-01
EVT014406,14,Welcome Series - Batch 2,Welcome Series,SUB0962,Sent,2024-05-01
EVT014407,14,Welcome Series - Batch 2,Welcome Series,SUB0857,Sent,2024-05-01
EVT014408,14,Welcome Series - Batch 2,Welcome Series,SUB0857,Bounced,2024-05-01
EVT014409,14,Welcome Series - Batch 2,Welcome Series,SUB0278,Sent,2024-05-01
EVT014410,14,Welcome Series - Batch 2,Welcome Series,SUB0854,Sent,2024-05-01
EVT014411,14,Welcome Series - Batch 2,Welcome Series,SUB0854,Opened,2024-05-02
EVT014412,14,Welcome Series - Batch 2,Welcome Series,SUB0854,Clicked,2024-05-02
EVT014413,14,Welcome Series - Batch 2,Welcome Series,SUB1444,Sent,2024-05-01
EVT014414,14,Welcome Series - Batch 2,Welcome Series,SUB0717,Sent,2024-05-01
EVT014415,14,Welcome Series - Batch 2,Welcome Series,SUB0717,Opened,2024-05-01
EVT014416,14,Welcome Series - Batch 2,Welcome Series,SUB0717,Clicked,2024-05-01
EVT014417,14,Welcome Series - Batch 2,Welcome Series,SUB0403,Sent,2024-05-01
EVT014418,14,Welcome Series - Batch 2,Welcome Series,SUB0625,Sent,2024-05-01
EVT014419,14,Welcome Series - Batch 2,Welcome Series,SUB0216,Sent,2024-05-01
EVT014420,14,Welcome Series - Batch 2,Welcome Series,SUB0216,Opened,2024-05-02
EVT014421,14,Welcome Series - Batch 2,Welcome Series,SUB0543,Sent,2024-05-01
EVT014422,14,Welcome Series - Batch 2,Welcome Series,SUB0805,Sent,2024-05-01
EVT014423,14,Welcome Series - Batch 2,Welcome Series,SUB1371,Sent,2024-05-01
EVT014424,14,Welcome Series - Batch 2,Welcome Series,SUB0745,Sent,2024-05-01
EVT014425,14,Welcome Series - Batch 2,Welcome Series,SUB0745,Opened,2024-05-03
EVT014426,14,Welcome Series - Batch 2,Welcome Series,SUB0482,Sent,2024-05-01
EVT014427,14,Welcome Series - Batch 2,Welcome Series,SUB0731,Sent,2024-05-01
EVT014428,14,Welcome Series - Batch 2,Welcome Series,SUB0731,Opened,2024-05-03
EVT014429,14,Welcome Series - Batch 2,Welcome Series,SUB0138,Sent,2024-05-01
EVT014430,14,Welcome Series - Batch 2,Welcome Series,SUB0138,Opened,2024-05-03
EVT014431,14,Welcome Series - Batch 2,Welcome Series,SUB0138,Clicked,2024-05-03
EVT014432,14,Welcome Series - Batch 2,Welcome Series,SUB0335,Sent,2024-05-01
EVT014433,14,Welcome Series - Batch 2,Welcome Series,SUB0335,Opened,2024-05-01
EVT014434,14,Welcome Series - Batch 2,Welcome Series,SUB0335,Clicked,2024-05-01
EVT014435,14,Welcome Series - Batch 2,Welcome Series,SUB1169,Sent,2024-05-01
EVT014436,14,Welcome Series - Batch 2,Welcome Series,SUB1139,Sent,2024-05-01
EVT014437,14,Welcome Series - Batch 2,Welcome Series,SUB1139,Opened,2024-05-03
EVT014438,14,Welcome Series - Batch 2,Welcome Series,SUB0871,Sent,2024-05-01
EVT014439,14,Welcome Series - Batch 2,Welcome Series,SUB0885,Sent,2024-05-01
EVT014440,14,Welcome Series - Batch 2,Welcome Series,SUB0885,Opened,2024-05-04
EVT014441,14,Welcome Series - Batch 2,Welcome Series,SUB1279,Sent,2024-05-01
EVT014442,14,Welcome Series - Batch 2,Welcome Series,SUB1279,Opened,2024-05-03
EVT014443,14,Welcome Series - Batch 2,Welcome Series,SUB1327,Sent,2024-05-01
EVT014444,14,Welcome Series - Batch 2,Welcome Series,SUB1389,Sent,2024-05-01
EVT014445,14,Welcome Series - Batch 2,Welcome Series,SUB1389,Opened,2024-05-01
EVT014446,14,Welcome Series - Batch 2,Welcome Series,SUB1389,Clicked,2024-05-01
EVT014447,14,Welcome Series - Batch 2,Welcome Series,SUB0875,Sent,2024-05-01
EVT014448,14,Welcome Series - Batch 2,Welcome Series,SUB0875,Opened,2024-05-01
EVT014449,14,Welcome Series - Batch 2,Welcome Series,SUB0875,Clicked,2024-05-01
EVT014450,14,Welcome Series - Batch 2,Welcome Series,SUB1164,Sent,2024-05-01
EVT014451,14,Welcome Series - Batch 2,Welcome Series,SUB0531,Sent,2024-05-01
EVT014452,14,Welcome Series - Batch 2,Welcome Series,SUB0531,Opened,2024-05-03
EVT014453,14,Welcome Series - Batch 2,Welcome Series,SUB1306,Sent,2024-05-01
EVT014454,14,Welcome Series - Batch 2,Welcome Series,SUB1306,Opened,2024-05-03
EVT014455,14,Welcome Series - Batch 2,Welcome Series,SUB0430,Sent,2024-05-01
EVT014456,14,Welcome Series - Batch 2,Welcome Series,SUB0052,Sent,2024-05-01
EVT014457,14,Welcome Series - Batch 2,Welcome Series,SUB0052,Opened,2024-05-01
EVT014458,14,Welcome Series - Batch 2,Welcome Series,SUB0052,Clicked,2024-05-01
EVT014459,14,Welcome Series - Batch 2,Welcome Series,SUB0649,Sent,2024-05-01
EVT014460,14,Welcome Series - Batch 2,Welcome Series,SUB0649,Opened,2024-05-01
EVT014461,14,Welcome Series - Batch 2,Welcome Series,SUB1265,Sent,2024-05-01
EVT014462,14,Welcome Series - Batch 2,Welcome Series,SUB1265,Opened,2024-05-01
EVT014463,14,Welcome Series - Batch 2,Welcome Series,SUB1265,Clicked,2024-05-01
EVT014464,14,Welcome Series - Batch 2,Welcome Series,SUB1024,Sent,2024-05-01
EVT014465,14,Welcome Series - Batch 2,Welcome Series,SUB0629,Sent,2024-05-01
EVT014466,14,Welcome Series - Batch 2,Welcome Series,SUB0629,Opened,2024-05-02
EVT014467,14,Welcome Series - Batch 2,Welcome Series,SUB1423,Sent,2024-05-01
EVT014468,14,Welcome Series - Batch 2,Welcome Series,SUB1423,Opened,2024-05-03
EVT014469,14,Welcome Series - Batch 2,Welcome Series,SUB1423,Clicked,2024-05-03
EVT014470,14,Welcome Series - Batch 2,Welcome Series,SUB1423,Converted,2024-05-03
EVT014471,14,Welcome Series - Batch 2,Welcome Series,SUB0918,Sent,2024-05-01
EVT014472,14,Welcome Series - Batch 2,Welcome Series,SUB0660,Sent,2024-05-01
EVT014473,14,Welcome Series - Batch 2,Welcome Series,SUB0660,Opened,2024-05-02
EVT014474,14,Welcome Series - Batch 2,Welcome Series,SUB1336,Sent,2024-05-01
EVT014475,14,Welcome Series - Batch 2,Welcome Series,SUB1336,Opened,2024-05-02
EVT014476,14,Welcome Series - Batch 2,Welcome Series,SUB1336,Clicked,2024-05-02
EVT014477,14,Welcome Series - Batch 2,Welcome Series,SUB1336,Converted,2024-05-02
EVT014478,14,Welcome Series - Batch 2,Welcome Series,SUB0916,Sent,2024-05-01
EVT014479,14,Welcome Series - Batch 2,Welcome Series,SUB0916,Opened,2024-05-01
EVT014480,14,Welcome Series - Batch 2,Welcome Series,SUB0916,Clicked,2024-05-01
EVT014481,14,Welcome Series - Batch 2,Welcome Series,SUB0916,Converted,2024-05-01
EVT014482,14,Welcome Series - Batch 2,Welcome Series,SUB1200,Sent,2024-05-01
